split,contrast,id,scene,n_lights,patch_mean_delta,pixel_mean_delta
val,B-A,Place930_1,Place930,1,0.09114772081375122,0.09116692699464612
val,B-C,Place930_1,Place930,1,0.2589190602302551,0.259106024903566
val,B-A,Place930_12,Place930,2,-0.005527108907699585,-0.0040290235849796685
val,B-C,Place930_12,Place930,2,-0.12751150131225586,-0.12402016984833023
val,B-A,Place930_13,Place930,2,0.2568279504776001,0.21298920726779835
val,B-C,Place930_13,Place930,2,0.49855542182922363,0.41029299691214627
val,B-A,Place930_123,Place930,3,-0.03329968452453613,-0.05189469934421309
val,B-C,Place930_123,Place930,3,0.2837972640991211,0.2397108981359557
val,B-A,Place936_1,Place936,1,-0.016712069511413574,-0.016709123162547024
val,B-C,Place936_1,Place936,1,0.18438637256622314,0.18432453810285399
val,B-A,Place936_12,Place936,2,0.21027708053588867,0.19556666187518013
val,B-C,Place936_12,Place936,2,0.256580114364624,0.20543777938915508
val,B-A,Place936_13,Place936,2,0.012212038040161133,0.026144186872208763
val,B-C,Place936_13,Place936,2,-0.011132478713989258,-0.020069138677224707
val,B-A,Place936_123,Place936,3,0.08613443374633789,0.11772940643598062
val,B-C,Place936_123,Place936,3,0.30159807205200195,0.12533096857109705
val,B-A,Place938_1,Place938,1,0.36281073093414307,0.36268095707407066
val,B-C,Place938_1,Place938,1,0.09820115566253662,0.09817038007705581
val,B-A,Place938_12,Place938,2,-0.21670031547546387,-0.1718147739865108
val,B-C,Place938_12,Place938,2,0.14001739025115967,0.1220506059745583
val,B-A,Place938_13,Place938,2,-0.058492302894592285,-0.049935642746173015
val,B-C,Place938_13,Place938,2,-0.10463714599609375,-0.13193423116824943
val,B-A,Place938_123,Place938,3,0.09550356864929199,0.06298456739363756
val,B-C,Place938_123,Place938,3,0.3125736713409424,0.2505020787923433
val,B-A,Place946_1,Place946,1,0.8347529470920563,0.8347743042209923
val,B-C,Place946_1,Place946,1,-0.7660784721374512,-0.7660710800615302
val,B-A,Place946_12,Place946,2,0.35329771041870117,0.33164658057588436
val,B-C,Place946_12,Place946,2,1.049126148223877,0.9923630596737807
val,B-A,Place946_13,Place946,2,-0.3547161817550659,-0.3497450476653068
val,B-C,Place946_13,Place946,2,-0.1927807331085205,-0.2488159466400346
val,B-A,Place946_123,Place946,3,-0.6703577041625977,-0.5866937845811759
val,B-C,Place946_123,Place946,3,-0.11424589157104492,-0.09580692157731985
test,B-A,Place105_1,Place105,1,-0.17098629474639893,-0.17099106063088865
test,B-C,Place105_1,Place105,1,-0.05441296100616455,-0.05442095046061568
test,B-A,Place105_12,Place105,2,-0.38010501861572266,-0.3788203100384169
test,B-C,Place105_12,Place105,2,0.2226874828338623,0.22391143900033184
test,B-A,Place14_1,Place14,1,1.3746461868286133,1.3746391137516376
test,B-C,Place14_1,Place14,1,4.201768279075623,4.201657081891776
test,B-A,Place14_12,Place14,2,-1.1941988468170166,-0.9958751246727406
test,B-C,Place14_12,Place14,2,-0.1656651496887207,-0.12748331480915942
test,B-A,Place140_1,Place140,1,-0.23085904121398926,-0.23085616321136548
test,B-C,Place140_1,Place140,1,0.8856017589569092,0.885589847255785
test,B-A,Place140_12,Place140,2,0.9603590965270996,0.9610185695830378
test,B-C,Place140_12,Place140,2,-1.2681636810302734,-1.2667813476735574
test,B-A,Place141_1,Place141,1,-0.5709114074707031,-0.5709077860788287
test,B-C,Place141_1,Place141,1,-0.6323676109313965,-0.6323649469962458
test,B-A,Place141_12,Place141,2,-0.4501152038574219,-0.44554622865464566
test,B-C,Place141_12,Place141,2,-0.13500404357910156,-0.13719670903991954
test,B-A,Place156_1,Place156,1,0.35286688804626465,0.3528769389205625
test,B-C,Place156_1,Place156,1,0.04451644420623779,0.04451751898888645
test,B-A,Place156_12,Place156,2,0.11937308311462402,0.1161662537320094
test,B-C,Place156_12,Place156,2,0.8318426609039307,0.8130064392330161
test,B-A,Place160_1,Place160,1,-0.04559239745140076,-0.0457425319188986
test,B-C,Place160_1,Place160,1,0.08152937889099121,0.08132391755625767
test,B-A,Place160_12,Place160,2,0.19578826427459717,0.19329907520125367
test,B-C,Place160_12,Place160,2,0.0029767751693725586,0.002662076662240498
test,B-A,Place173_1,Place173,1,0.060773372650146484,0.0607726889486524
test,B-C,Place173_1,Place173,1,-0.14830422401428223,-0.14830395802356122
test,B-A,Place173_12,Place173,2,1.102065086364746,1.0405549879182399
test,B-C,Place173_12,Place173,2,-0.3484025001525879,-0.33358396568998305
test,B-A,Place20_1,Place20,1,-0.06085324287414551,-0.06085560709032478
test,B-C,Place20_1,Place20,1,-0.23931145668029785,-0.23931275736085267
test,B-A,Place20_12,Place20,2,0.07191324234008789,0.062334994500652385
test,B-C,Place20_12,Place20,2,-0.40226292610168457,-0.3802528026727967
test,B-A,Place204_1,Place204,1,-0.33141887187957764,-0.3317272748605244
test,B-C,Place204_1,Place204,1,-0.033596545457839966,-0.03369965366874278
test,B-A,Place204_12,Place204,2,-1.126297950744629,-1.0565404448643019
test,B-C,Place204_12,Place204,2,0.12969207763671875,0.11401723824321586
test,B-A,Place206_1,Place206,1,0.4543740153312683,0.4544784393539735
test,B-C,Place206_1,Place206,1,-0.13168489933013916,-0.13170674096393342
test,B-A,Place206_12,Place206,2,-0.12015020847320557,-0.12892121510676335
test,B-C,Place206_12,Place206,2,-0.052777111530303955,-0.049000870903446736
test,B-A,Place208_1,Place208,1,0.8227278590202332,0.8225939935764984
test,B-C,Place208_1,Place208,1,0.2911396026611328,0.2911181187355021
test,B-A,Place208_12,Place208,2,0.5355753004550934,0.49812756684569676
test,B-C,Place208_12,Place208,2,-0.10938626527786255,-0.10766958955436334
test,B-A,Place221_1,Place221,1,0.7239630222320557,0.7239634164044624
test,B-C,Place221_1,Place221,1,1.057410717010498,1.0574094902255986
test,B-A,Place221_12,Place221,2,-0.08684635162353516,-0.08813721103102257
test,B-C,Place221_12,Place221,2,0.3935408592224121,0.3153637365606907
test,B-A,Place227_1,Place227,1,1.1738088130950928,1.1738403843262115
test,B-C,Place227_1,Place227,1,1.0440988540649414,1.0441287489533428
test,B-A,Place227_12,Place227,2,0.6302933692932129,0.612602172852835
test,B-C,Place227_12,Place227,2,0.5776205062866211,0.5808277984082757
test,B-A,Place228_1,Place228,1,-0.13788020610809326,-0.1379061744245742
test,B-C,Place228_1,Place228,1,0.6106290221214294,0.6099816780552129
test,B-A,Place228_12,Place228,2,0.08309197425842285,0.0838446214129851
test,B-C,Place228_12,Place228,2,1.1846058368682861,1.177692175696811
test,B-A,Place249_1,Place249,1,-0.3640165328979492,-0.3640148700902923
test,B-C,Place249_1,Place249,1,-0.5364980697631836,-0.5364972348453598
test,B-A,Place249_12,Place249,2,0.3760108947753906,0.5419018352552243
test,B-C,Place249_12,Place249,2,1.1972646713256836,1.1989910966996842
test,B-A,Place275_1,Place275,1,0.7635304927825928,0.763534939999106
test,B-C,Place275_1,Place275,1,0.7897540330886841,0.7897570639930356
test,B-A,Place275_12,Place275,2,-0.17876839637756348,-0.17622382151028937
test,B-C,Place275_12,Place275,2,-0.0959467887878418,-0.09152674204284672
test,B-A,Place277_1,Place277,1,0.08980584144592285,0.08979984721686485
test,B-C,Place277_1,Place277,1,0.8179187774658203,0.8179143758142513
test,B-A,Place277_12,Place277,2,0.5401840209960938,0.5405092960099047
test,B-C,Place277_12,Place277,2,1.1034631729125977,1.109988468256434
test,B-A,Place283_1,Place283,1,1.474282145500183,1.4743108541654886
test,B-C,Place283_1,Place283,1,1.6862066984176636,1.6862360017012816
test,B-A,Place283_12,Place283,2,2.626959800720215,2.0518557859890016
test,B-C,Place283_12,Place283,2,1.4486055374145508,1.1300683387400223
test,B-A,Place285_1,Place285,1,0.6685137748718262,0.6685251474085874
test,B-C,Place285_1,Place285,1,0.5816397666931152,0.5816423744946961
test,B-A,Place285_12,Place285,2,0.09456920623779297,0.09628947672794474
test,B-C,Place285_12,Place285,2,0.5302505493164062,0.5145965786811164
test,B-A,Place300_1,Place300,1,-0.06090259552001953,-0.06090341141489586
test,B-C,Place300_1,Place300,1,-0.3074629306793213,-0.3074616490253095
test,B-A,Place300_12,Place300,2,0.0450439453125,0.012145809163423671
test,B-C,Place300_12,Place300,2,-1.5184202194213867,-1.1479371353491494
test,B-A,Place305_1,Place305,1,-0.6918423175811768,-0.6918688544525445
test,B-C,Place305_1,Place305,1,0.055310070514678955,0.055377783944006165
test,B-A,Place305_12,Place305,2,-0.9586491584777832,-0.5582291200262741
test,B-C,Place305_12,Place305,2,-0.6731076240539551,-0.6367468799361378
test,B-A,Place309_1,Place309,1,0.30872952938079834,0.30875129303746707
test,B-C,Place309_1,Place309,1,0.383597731590271,0.3835985309824158
test,B-A,Place309_12,Place309,2,-0.10441398620605469,-0.10334841205566558
test,B-C,Place309_12,Place309,2,-0.5331344604492188,-0.5160282072276376
test,B-A,Place316_1,Place316,1,0.30357062816619873,0.30356608861092016
test,B-C,Place316_1,Place316,1,0.30653154850006104,0.3065033019727823
test,B-A,Place316_12,Place316,2,0.2922706604003906,0.22501738095427726
test,B-C,Place316_12,Place316,2,0.09051656723022461,0.0792336825494937
test,B-A,Place318_1,Place318,1,-0.12169539928436279,-0.12168469382167713
test,B-C,Place318_1,Place318,1,-0.21634376049041748,-0.21632881583443053
test,B-A,Place318_12,Place318,2,0.34007829427719116,0.32733805569109875
test,B-C,Place318_12,Place318,2,-0.13447260856628418,-0.13131479373425892
test,B-A,Place320_1,Place320,1,-0.4943976402282715,-0.49440647192288556
test,B-C,Place320_1,Place320,1,0.3344770669937134,0.3345048102286331
test,B-A,Place320_12,Place320,2,0.44441795349121094,0.36530118169397374
test,B-C,Place320_12,Place320,2,0.2956109046936035,0.24853932093016207
test,B-A,Place35_1,Place35,1,-0.4221367835998535,-0.422101063973866
test,B-C,Place35_1,Place35,1,-0.505702018737793,-0.5056572014893235
test,B-A,Place35_12,Place35,2,-0.05075645446777344,-0.04745245846814383
test,B-C,Place35_12,Place35,2,0.00718003511428833,0.009812012244418411
test,B-A,Place357_1,Place357,1,-0.8989270925521851,-0.8988982255965807
test,B-C,Place357_1,Place357,1,-0.31415849924087524,-0.3141384100613809
test,B-A,Place357_12,Place357,2,-0.9106659889221191,-0.724920685123732
test,B-C,Place357_12,Place357,2,-0.4483675956726074,-0.32360696861601834
test,B-A,Place364_1,Place364,1,-0.02492046356201172,-0.02492212885211531
test,B-C,Place364_1,Place364,1,0.05979013442993164,0.059825854562517544
test,B-A,Place364_12,Place364,2,0.12202763557434082,0.06575067839064008
test,B-C,Place364_12,Place364,2,0.023960351943969727,0.06843820244780563
test,B-A,Place369_1,Place369,1,-0.18763351440429688,-0.18764717685279075
test,B-C,Place369_1,Place369,1,0.5839707851409912,0.5840049210848259
test,B-A,Place369_12,Place369,2,0.11601638793945312,0.1164057030264889
test,B-C,Place369_12,Place369,2,0.3465733528137207,0.3445285825145157
test,B-A,Place371_1,Place371,1,0.2695978879928589,0.2696128595360816
test,B-C,Place371_1,Place371,1,-0.13152217864990234,-0.13149897602964367
test,B-A,Place371_12,Place371,2,0.2692239284515381,0.2524596269165663
test,B-C,Place371_12,Place371,2,0.21845492720603943,0.20187996695470423
test,B-A,Place376_1,Place376,1,-0.029403626918792725,-0.029401953218207932
test,B-C,Place376_1,Place376,1,0.02641892433166504,0.026409447213804116
test,B-A,Place376_12,Place376,2,0.20888042449951172,0.18084699869573084
test,B-C,Place376_12,Place376,2,-0.3772103786468506,-0.33827884520313667
test,B-A,Place379_1,Place379,1,-0.025757312774658203,-0.02573733782427967
test,B-C,Place379_1,Place379,1,0.17918717861175537,0.17915382938626823
test,B-A,Place379_12,Place379,2,0.34817683696746826,0.34375129874691435
test,B-C,Place379_12,Place379,2,0.5203894376754761,0.5103834737332272
test,B-A,Place38_1,Place38,1,-0.38747209310531616,-0.38737069769390153
test,B-C,Place38_1,Place38,1,0.03488129377365112,0.034859919496762815
test,B-A,Place38_12,Place38,2,-0.2338966727256775,-0.2237255313637695
test,B-C,Place38_12,Place38,2,0.140777587890625,0.13477666316594927
test,B-A,Place381_1,Place381,1,0.3871426582336426,0.3871281066914891
test,B-C,Place381_1,Place381,1,0.10338973999023438,0.10338200753025495
test,B-A,Place381_12,Place381,2,-0.6369075775146484,-0.4725582950501508
test,B-C,Place381_12,Place381,2,0.66363525390625,0.7258919456398676
test,B-A,Place39_1,Place39,1,-2.630344867706299,-2.6303651059227735
test,B-C,Place39_1,Place39,1,0.15248918533325195,0.15249704644930562
test,B-A,Place39_12,Place39,2,-2.3896310329437256,-2.3886891905726775
test,B-C,Place39_12,Place39,2,0.5532786846160889,0.5510995393589764
test,B-A,Place419_1,Place419,1,-0.48611485958099365,-0.48612452909498227
test,B-C,Place419_1,Place419,1,0.3096908926963806,0.3097163811437361
test,B-A,Place419_12,Place419,2,0.26671361923217773,0.2663100528052431
test,B-C,Place419_12,Place419,2,0.18578648567199707,0.18503109963269848
test,B-A,Place439_1,Place439,1,-0.04008817672729492,-0.0400542758202691
test,B-C,Place439_1,Place439,1,0.07014882564544678,0.07015485330743632
test,B-A,Place439_12,Place439,2,0.16526412963867188,0.3308248071298019
test,B-C,Place439_12,Place439,2,0.28642940521240234,0.25498026763597803
test,B-A,Place450_1,Place450,1,-0.24708259105682373,-0.24699242092133444
test,B-C,Place450_1,Place450,1,0.04361480474472046,0.04347818460115965
test,B-A,Place450_12,Place450,2,0.28876447677612305,0.22335850701442084
test,B-C,Place450_12,Place450,2,-0.06639218330383301,-0.060972693369270026
test,B-A,Place457_1,Place457,1,0.2645707130432129,0.26457500317023275
test,B-C,Place457_1,Place457,1,-0.4355292320251465,-0.4355234599215274
test,B-A,Place457_12,Place457,2,2.560012102127075,1.4983877100517669
test,B-C,Place457_12,Place457,2,0.8728723526000977,0.4497054901554183
test,B-A,Place46_1,Place46,1,0.6090258359909058,0.609045888701641
test,B-C,Place46_1,Place46,1,-0.11755216121673584,-0.11755159862271225
test,B-A,Place46_12,Place46,2,-0.12862896919250488,-0.12336396562905838
test,B-C,Place46_12,Place46,2,-0.03391468524932861,-0.032605470516164026
test,B-A,Place475_1,Place475,1,0.35500115156173706,0.3550672874420058
test,B-C,Place475_1,Place475,1,-0.47019290924072266,-0.4702228042228256
test,B-A,Place475_12,Place475,2,0.47334814071655273,0.3331964047948519
test,B-C,Place475_12,Place475,2,0.7170789241790771,0.5237234224324796
test,B-A,Place494_1,Place494,1,0.5424654483795166,0.542465285337185
test,B-C,Place494_1,Place494,1,1.1482453346252441,1.1482457025719515
test,B-A,Place494_12,Place494,2,0.49576449394226074,0.32671608467743063
test,B-C,Place494_12,Place494,2,0.9336001873016357,0.6840023634172971
test,B-A,Place508_1,Place508,1,-0.05414825677871704,-0.05343464166939629
test,B-C,Place508_1,Place508,1,0.007247373461723328,0.00629985696167365
test,B-A,Place508_12,Place508,2,0.12690401077270508,0.12102753163527114
test,B-C,Place508_12,Place508,2,-0.18201613426208496,-0.16948113762025097
test,B-A,Place513_1,Place513,1,-0.45788002014160156,-0.4577760961410483
test,B-C,Place513_1,Place513,1,-0.2763354778289795,-0.27624546609339373
test,B-A,Place513_12,Place513,2,0.6667470932006836,0.6509887737465476
test,B-C,Place513_12,Place513,2,0.7235403060913086,0.7133589142091346
test,B-A,Place525_1,Place525,1,-0.3446621894836426,-0.3446665009323596
test,B-C,Place525_1,Place525,1,-0.19943392276763916,-0.19942007033593978
test,B-A,Place525_12,Place525,2,-0.3927419185638428,-0.3605022648474139
test,B-C,Place525_12,Place525,2,-0.1376655101776123,-0.13203357932676152
test,B-A,Place53_1,Place53,1,-0.9104482531547546,-0.909587557658633
test,B-C,Place53_1,Place53,1,-0.2935808598995209,-0.2928332262849645
test,B-A,Place53_12,Place53,2,-0.7976879477500916,-0.7968037085229255
test,B-C,Place53_12,Place53,2,-0.023070991039276123,-0.022534463291898676
test,B-A,Place531_1,Place531,1,0.12982702255249023,0.12982297123190922
test,B-C,Place531_1,Place531,1,0.5519599318504333,0.5518800946230787
test,B-A,Place531_12,Place531,2,-0.015685558319091797,0.020778495217609994
test,B-C,Place531_12,Place531,2,0.4168233871459961,0.4399365682288501
test,B-A,Place539_1,Place539,1,-0.10641714930534363,-0.10660735889840506
test,B-C,Place539_1,Place539,1,0.05441676080226898,0.05447569140197506
test,B-A,Place539_12,Place539,2,0.02448892593383789,0.04413696174820192
test,B-C,Place539_12,Place539,2,0.9376906156539917,0.7964290182870353
test,B-A,Place544_1,Place544,1,-0.24575209617614746,-0.24575356519056246
test,B-C,Place544_1,Place544,1,-0.4586217403411865,-0.4586240271037969
test,B-A,Place544_12,Place544,2,-0.20328712463378906,-0.14732161463225601
test,B-C,Place544_12,Place544,2,-1.4493703842163086,-1.3130397796214393
test,B-A,Place551_1,Place551,1,-0.1851201057434082,-0.18512681298562095
test,B-C,Place551_1,Place551,1,-0.23362040519714355,-0.23363054202639422
test,B-A,Place551_12,Place551,2,-1.5121917724609375,-1.4879886031771346
test,B-C,Place551_12,Place551,2,-0.7599582672119141,-0.755736557721816
test,B-A,Place567_1,Place567,1,0.26271313428878784,0.26269223780254347
test,B-C,Place567_1,Place567,1,0.5293350219726562,0.5292123853709747
test,B-A,Place567_12,Place567,2,0.27356886863708496,0.28085396009075936
test,B-C,Place567_12,Place567,2,-0.5672407150268555,-0.5185811158517168
test,B-A,Place576_1,Place576,1,0.4419577121734619,0.4421195832931324
test,B-C,Place576_1,Place576,1,-0.04343366622924805,-0.04324701534795328
test,B-A,Place576_12,Place576,2,-0.642859935760498,-0.5068636958155821
test,B-C,Place576_12,Place576,2,1.2185616493225098,1.0859265445270232
test,B-A,Place579_1,Place579,1,-0.1347332000732422,-0.13464697102266165
test,B-C,Place579_1,Place579,1,-0.5262093544006348,-0.5260070394596423
test,B-A,Place579_12,Place579,2,0.07370901107788086,0.04047131238449131
test,B-C,Place579_12,Place579,2,0.13518202304840088,0.11888922336945162
test,B-A,Place585_1,Place585,1,0.04446958005428314,0.04415768200427679
test,B-C,Place585_1,Place585,1,-0.3418569266796112,-0.34179144312966325
test,B-A,Place585_12,Place585,2,-0.29718828201293945,-0.21354452907328048
test,B-C,Place585_12,Place585,2,0.32200145721435547,0.27451238449119986
test,B-A,Place592_1,Place592,1,-0.09715676307678223,-0.0971604435871718
test,B-C,Place592_1,Place592,1,0.4679408073425293,0.4679430287563713
test,B-A,Place592_12,Place592,2,0.041176795959472656,0.10483979063247029
test,B-C,Place592_12,Place592,2,-0.4395730495452881,-0.3401658316386649
test,B-A,Place602_1,Place602,1,-0.23411719501018524,-0.2341095306220015
test,B-C,Place602_1,Place602,1,-0.036337241530418396,-0.03615979691185314
test,B-A,Place602_12,Place602,2,0.043374061584472656,0.0302847375051869
test,B-C,Place602_12,Place602,2,-0.13918590545654297,-0.11506771410778383
test,B-A,Place608_1,Place608,1,0.07968151569366455,0.07964867532740394
test,B-C,Place608_1,Place608,1,-0.3913545608520508,-0.39123602854908224
test,B-A,Place608_12,Place608,2,-0.13838279247283936,-0.12451924033384243
test,B-C,Place608_12,Place608,2,0.227239727973938,0.21711692937812033
test,B-A,Place616_1,Place616,1,-0.22168457508087158,-0.2216580051116117
test,B-C,Place616_1,Place616,1,-0.054508745670318604,-0.054540760448031245
test,B-A,Place616_12,Place616,2,-0.36289548873901367,-0.2168327284425322
test,B-C,Place616_12,Place616,2,0.058197021484375,0.02539604423409436
test,B-A,Place619_1,Place619,1,-0.23593109846115112,-0.23587637276190387
test,B-C,Place619_1,Place619,1,-0.03225916624069214,-0.03226397899892841
test,B-A,Place619_12,Place619,2,-0.3703954219818115,-0.3825193781539187
test,B-C,Place619_12,Place619,2,0.0871419906616211,0.1112192872821911
test,B-A,Place63_1,Place63,1,0.3446406126022339,0.34452039974216114
test,B-C,Place63_1,Place63,1,0.5378331243991852,0.5374550878156673
test,B-A,Place63_12,Place63,2,-0.46449851989746094,-0.40062818090409147
test,B-C,Place63_12,Place63,2,0.02796459197998047,0.05294105602214616
test,B-A,Place646_1,Place646,1,-0.9476392567157745,-0.9467751323450178
test,B-C,Place646_1,Place646,1,-0.039811015129089355,-0.03960587713183644
test,B-A,Place646_12,Place646,2,-0.2941854000091553,-0.25057301986724356
test,B-C,Place646_12,Place646,2,-0.11263132095336914,-0.1119099772665133
test,B-A,Place679_1,Place679,1,-0.034401148557662964,-0.03434462626293561
test,B-C,Place679_1,Place679,1,-0.1233319342136383,-0.12319249532475784
test,B-A,Place679_12,Place679,2,-2.598470687866211,-2.575270730343803
test,B-C,Place679_12,Place679,2,-3.371774673461914,-3.146239310350275
test,B-A,Place686_1,Place686,1,-0.05875769257545471,-0.058779559372027224
test,B-C,Place686_1,Place686,1,-0.19764545559883118,-0.19760084637859116
test,B-A,Place686_12,Place686,2,-0.4217076301574707,-0.3943528266095102
test,B-C,Place686_12,Place686,2,-1.5486555099487305,-1.4740379067846052
test,B-A,Place704_1,Place704,1,-0.10858416557312012,-0.10858063689549902
test,B-C,Place704_1,Place704,1,-0.3430509567260742,-0.3430198904388755
test,B-A,Place704_12,Place704,2,0.173373281955719,0.17424155834243915
test,B-C,Place704_12,Place704,2,0.2514877915382385,0.2532454864182392
test,B-A,Place708_1,Place708,1,0.3146013021469116,0.314577914531295
test,B-C,Place708_1,Place708,1,0.15996158123016357,0.15995627722032024
test,B-A,Place708_12,Place708,2,0.42213010787963867,0.42696198426963017
test,B-C,Place708_12,Place708,2,0.2277848720550537,0.23596030096593879
test,B-A,Place715_1,Place715,1,-0.6252872347831726,-0.6252520045530718
test,B-C,Place715_1,Place715,1,0.34705430269241333,0.34696596728043594
test,B-A,Place715_12,Place715,2,-0.5424011945724487,-0.3762450291959363
test,B-C,Place715_12,Place715,2,-0.15935027599334717,-0.10462304882701101
test,B-A,Place74_1,Place74,1,0.3069601058959961,0.3069786869819029
test,B-C,Place74_1,Place74,1,-0.5229089260101318,-0.5229200314020481
test,B-A,Place74_12,Place74,2,-0.08828532695770264,-0.08819053253638653
test,B-C,Place74_12,Place74,2,0.005097150802612305,0.005305875093541079
test,B-A,Place744_1,Place744,1,-0.405661940574646,-0.4056229442702156
test,B-C,Place744_1,Place744,1,0.05101311206817627,0.05101657827307149
test,B-A,Place744_12,Place744,2,-0.07208645343780518,-0.014704214304730234
test,B-C,Place744_12,Place744,2,-0.07396900653839111,-0.06412180297557368
test,B-A,Place752_1,Place752,1,0.17778056859970093,0.17766114789866183
test,B-C,Place752_1,Place752,1,0.19727599620819092,0.1965064301262472
test,B-A,Place752_12,Place752,2,1.6089072227478027,1.2763294483365506
test,B-C,Place752_12,Place752,2,-0.23580265045166016,-0.19142486611071252
test,B-A,Place78_1,Place78,1,-0.7444057464599609,-0.744404681303978
test,B-C,Place78_1,Place78,1,-0.08929753303527832,-0.08929668018901271
test,B-A,Place78_12,Place78,2,-0.8435044288635254,-0.8434888472550632
test,B-C,Place78_12,Place78,2,0.32653915882110596,0.3265517589020136
test,B-A,Place782_1,Place782,1,-0.7239982485771179,-0.7238803897995679
test,B-C,Place782_1,Place782,1,-0.36265504360198975,-0.3625753087996151
test,B-A,Place782_12,Place782,2,-0.5873868465423584,-0.5142408903366749
test,B-C,Place782_12,Place782,2,-0.4783337116241455,-0.43938554223953097
test,B-A,Place783_1,Place783,1,-0.4773474931716919,-0.47735824113976655
test,B-C,Place783_1,Place783,1,0.019112348556518555,0.019100937978735244
test,B-A,Place783_12,Place783,2,-0.3103889226913452,-0.29624991705678516
test,B-C,Place783_12,Place783,2,-0.49689996242523193,-0.48264944063143034
test,B-A,Place794_1,Place794,1,-0.10990071296691895,-0.10990202857146003
test,B-C,Place794_1,Place794,1,0.40081465244293213,0.40081770369355896
test,B-A,Place794_12,Place794,2,0.10773420333862305,0.07002368968159312
test,B-C,Place794_12,Place794,2,0.08645367622375488,0.035183508962546295
test,B-A,Place801_1,Place801,1,-0.04705226421356201,-0.0470383857175527
test,B-C,Place801_1,Place801,1,0.12756359577178955,0.12753484663995662
test,B-A,Place801_12,Place801,2,-0.17299795150756836,-0.14283714176067552
test,B-C,Place801_12,Place801,2,0.020746707916259766,-0.003658678394743209
test,B-A,Place812_1,Place812,1,0.20972579717636108,0.2095249887852776
test,B-C,Place812_1,Place812,1,-0.010012030601501465,-0.01000361796707272
test,B-A,Place812_12,Place812,2,-0.4078935384750366,-0.30362562651165237
test,B-C,Place812_12,Place812,2,0.00402224063873291,0.026037351997197478
test,B-A,Place816_1,Place816,1,-0.1767560839653015,-0.17674573076461264
test,B-C,Place816_1,Place816,1,-0.19193494319915771,-0.19191813747145559
test,B-A,Place816_12,Place816,2,-0.11004078388214111,-0.10867028085431218
test,B-C,Place816_12,Place816,2,-0.3083685636520386,-0.3049167602170838
test,B-A,Place843_1,Place843,1,-0.13136491179466248,-0.1313314842568622
test,B-C,Place843_1,Place843,1,-0.34970375895500183,-0.349630326843031
test,B-A,Place843_12,Place843,2,-0.4541158676147461,-0.44229845969745885
test,B-C,Place843_12,Place843,2,-0.23338651657104492,-0.2222119881056268
test,B-A,Place85_1,Place85,1,0.40755605697631836,0.4075668235702612
test,B-C,Place85_1,Place85,1,0.08379602432250977,0.08380304353873846
test,B-A,Place85_12,Place85,2,0.5231523513793945,0.5230932412979419
test,B-C,Place85_12,Place85,2,0.3383636474609375,0.3383183069375959
test,B-A,Place855_1,Place855,1,0.3275783658027649,0.3275594194591295
test,B-C,Place855_1,Place855,1,-0.17350506782531738,-0.1734928690670794
test,B-A,Place855_12,Place855,2,0.23073142766952515,0.23556793977128843
test,B-C,Place855_12,Place855,2,-0.1381007432937622,-0.1378791037682039
test,B-A,Place856_1,Place856,1,-0.06776338815689087,-0.0677986175675176
test,B-C,Place856_1,Place856,1,-0.06563842296600342,-0.0656525153279639
test,B-A,Place856_12,Place856,2,0.021260738372802734,0.046375812804679395
test,B-C,Place856_12,Place856,2,0.021062612533569336,0.03819511567973821
test,B-A,Place860_1,Place860,1,-0.25033318996429443,-0.25031998616056095
test,B-C,Place860_1,Place860,1,0.052138686180114746,0.05214980594643348
test,B-A,Place860_12,Place860,2,0.03430914878845215,0.03696185872529245
test,B-C,Place860_12,Place860,2,0.16536474227905273,0.16589127487647026
test,B-A,Place862_1,Place862,1,-0.07367339730262756,-0.07362560918254313
test,B-C,Place862_1,Place862,1,0.006549179553985596,0.0065502783490299366
test,B-A,Place862_12,Place862,2,-0.0503382682800293,-0.02719079277151093
test,B-C,Place862_12,Place862,2,-0.408138632774353,-0.20533210324528173
test,B-A,Place865_1,Place865,1,-0.34367406368255615,-0.34384982451329527
test,B-C,Place865_1,Place865,1,-0.0965806245803833,-0.0966888252988859
test,B-A,Place865_12,Place865,2,-0.14168548583984375,-0.13810038467887265
test,B-C,Place865_12,Place865,2,-0.24859893321990967,-0.23091005488173222
test,B-A,Place873_1,Place873,1,-0.0023925304412841797,-0.0023913659843571855
test,B-C,Place873_1,Place873,1,0.17336881160736084,0.17336966504070372
test,B-A,Place873_12,Place873,2,0.21516263484954834,0.41169400982365767
test,B-C,Place873_12,Place873,2,0.3270225524902344,0.40993134084450444
test,B-A,Place874_1,Place874,1,-1.056654691696167,-1.056692588664912
test,B-C,Place874_1,Place874,1,-0.7691633701324463,-0.7692031020644459
test,B-A,Place874_12,Place874,2,0.144195556640625,0.2583301411705179
test,B-C,Place874_12,Place874,2,0.40706920623779297,0.38332613406988214
test,B-A,Place884_1,Place884,1,0.8613384366035461,0.8605514016070468
test,B-C,Place884_1,Place884,1,-0.5864208936691284,-0.5863770522060952
test,B-A,Place884_12,Place884,2,0.2320849895477295,0.16628121307707167
test,B-C,Place884_12,Place884,2,-0.08210253715515137,-0.12001825077510642
test,B-A,Place90_1,Place90,1,-0.09669297933578491,-0.09672727387832247
test,B-C,Place90_1,Place90,1,0.24496222287416458,0.24457432522453804
